0	-0.005	-0.004	-0.003	-0.002	-0.001	0.0	0.001	0.002	0.003	0.004000000000000001	0.005
-0.061	1.3523475514505934e-11	1.3523475514505934e-11	1.3523475514505934e-11	1.3523475514505934e-11	1.3523475514505934e-11	1.3523475514505934e-11	1.3523475514505934e-11	1.3523475514505934e-11	1.3523475514505934e-11	1.3523475514505934e-11	1.3523475514505934e-11
-0.06094325581395349	1.756537223211168e-11	1.756537223211168e-11	1.756537223211168e-11	1.756537223211168e-11	1.756537223211168e-11	1.756537223211168e-11	1.756537223211168e-11	1.756537223211168e-11	1.756537223211168e-11	1.756537223211168e-11	1.756537223211168e-11
-0.060886511627906974	2.20742816550992e-11	2.20742816550992e-11	2.20742816550992e-11	2.20742816550992e-11	2.20742816550992e-11	2.20742816550992e-11	2.20742816550992e-11	2.20742816550992e-11	2.20742816550992e-11	2.20742816550992e-11	2.20742816550992e-11
-0.060829767441860465	2.6760625079204704e-11	2.6760625079204704e-11	2.6760625079204704e-11	2.6760625079204704e-11	2.6760625079204704e-11	2.6760625079204704e-11	2.6760625079204704e-11	2.6760625079204704e-11	2.6760625079204704e-11	2.6760625079204704e-11	2.6760625079204704e-11
-0.06077302325581395	3.146385514401662e-11	3.146385514401662e-11	3.146385514401662e-11	3.146385514401662e-11	3.146385514401662e-11	3.146385514401662e-11	3.146385514401662e-11	3.146385514401662e-11	3.146385514401662e-11	3.146385514401662e-11	3.146385514401662e-11
-0.06071627906976744	3.5980052963244404e-11	3.5980052963244404e-11	3.5980052963244404e-11	3.5980052963244404e-11	3.5980052963244404e-11	3.5980052963244404e-11	3.5980052963244404e-11	3.5980052963244404e-11	3.5980052963244404e-11	3.5980052963244404e-11	3.5980052963244404e-11
-0.06065953488372093	4.008108887828805e-11	4.008108887828805e-11	4.008108887828805e-11	4.008108887828805e-11	4.008108887828805e-11	4.008108887828805e-11	4.008108887828805e-11	4.008108887828805e-11	4.008108887828805e-11	4.008108887828805e-11	4.008108887828805e-11
-0.060602790697674415	4.3717874260285756e-11	4.3717874260285756e-11	4.3717874260285756e-11	4.3717874260285756e-11	4.3717874260285756e-11	4.3717874260285756e-11	4.3717874260285756e-11	4.3717874260285756e-11	4.3717874260285756e-11	4.3717874260285756e-11	4.3717874260285756e-11
-0.060546046511627906	4.6887037824954e-11	4.6887037824954e-11	4.6887037824954e-11	4.6887037824954e-11	4.6887037824954e-11	4.6887037824954e-11	4.6887037824954e-11	4.6887037824954e-11	4.6887037824954e-11	4.6887037824954e-11	4.6887037824954e-11
-0.0604893023255814	4.968277666824462e-11	4.968277666824462e-11	4.968277666824462e-11	4.968277666824462e-11	4.968277666824462e-11	4.968277666824462e-11	4.968277666824462e-11	4.968277666824462e-11	4.968277666824462e-11	4.968277666824462e-11	4.968277666824462e-11
-0.06043255813953488	5.188334600657054e-11	5.188334600657054e-11	5.188334600657054e-11	5.188334600657054e-11	5.188334600657054e-11	5.188334600657054e-11	5.188334600657054e-11	5.188334600657054e-11	5.188334600657054e-11	5.188334600657054e-11	5.188334600657054e-11
-0.06037581395348837	5.36503083424176e-11	5.36503083424176e-11	5.36503083424176e-11	5.36503083424176e-11	5.36503083424176e-11	5.36503083424176e-11	5.36503083424176e-11	5.36503083424176e-11	5.36503083424176e-11	5.36503083424176e-11	5.36503083424176e-11
-0.060319069767441856	5.5364392850739097e-11	5.5364392850739097e-11	5.5364392850739097e-11	5.5364392850739097e-11	5.5364392850739097e-11	5.5364392850739097e-11	5.5364392850739097e-11	5.5364392850739097e-11	5.5364392850739097e-11	5.5364392850739097e-11	5.5364392850739097e-11
-0.06026232558139535	5.7011403050839614e-11	5.7011403050839614e-11	5.7011403050839614e-11	5.7011403050839614e-11	5.7011403050839614e-11	5.7011403050839614e-11	5.7011403050839614e-11	5.7011403050839614e-11	5.7011403050839614e-11	5.7011403050839614e-11	5.7011403050839614e-11
-0.06020558139534884	5.858197797497503e-11	5.858197797497503e-11	5.858197797497503e-11	5.858197797497503e-11	5.858197797497503e-11	5.858197797497503e-11	5.858197797497503e-11	5.858197797497503e-11	5.858197797497503e-11	5.858197797497503e-11	5.858197797497503e-11
-0.06014883720930232	6.034437613016168e-11	6.034437613016168e-11	6.034437613016168e-11	6.034437613016168e-11	6.034437613016168e-11	6.034437613016168e-11	6.034437613016168e-11	6.034437613016168e-11	6.034437613016168e-11	6.034437613016168e-11	6.034437613016168e-11
-0.06009209302325581	6.24530152886175e-11	6.24530152886175e-11	6.24530152886175e-11	6.24530152886175e-11	6.24530152886175e-11	6.24530152886175e-11	6.24530152886175e-11	6.24530152886175e-11	6.24530152886175e-11	6.24530152886175e-11	6.24530152886175e-11
-0.060035348837209304	6.464112042430905e-11	6.464112042430905e-11	6.464112042430905e-11	6.464112042430905e-11	6.464112042430905e-11	6.464112042430905e-11	6.464112042430905e-11	6.464112042430905e-11	6.464112042430905e-11	6.464112042430905e-11	6.464112042430905e-11
-0.05997860465116279	6.684311253434465e-11	6.684311253434465e-11	6.684311253434465e-11	6.684311253434465e-11	6.684311253434465e-11	6.684311253434465e-11	6.684311253434465e-11	6.684311253434465e-11	6.684311253434465e-11	6.684311253434465e-11	6.684311253434465e-11
-0.05992186046511628	6.907849569286489e-11	6.907849569286489e-11	6.907849569286489e-11	6.907849569286489e-11	6.907849569286489e-11	6.907849569286489e-11	6.907849569286489e-11	6.907849569286489e-11	6.907849569286489e-11	6.907849569286489e-11	6.907849569286489e-11
-0.05986511627906976	7.113274163654768e-11	7.113274163654768e-11	7.113274163654768e-11	7.113274163654768e-11	7.113274163654768e-11	7.113274163654768e-11	7.113274163654768e-11	7.113274163654768e-11	7.113274163654768e-11	7.113274163654768e-11	7.113274163654768e-11
-0.059808372093023254	7.2929879489991e-11	7.2929879489991e-11	7.2929879489991e-11	7.2929879489991e-11	7.2929879489991e-11	7.2929879489991e-11	7.2929879489991e-11	7.2929879489991e-11	7.2929879489991e-11	7.2929879489991e-11	7.2929879489991e-11
-0.059751627906976745	7.464283756201333e-11	7.464283756201333e-11	7.464283756201333e-11	7.464283756201333e-11	7.464283756201333e-11	7.464283756201333e-11	7.464283756201333e-11	7.464283756201333e-11	7.464283756201333e-11	7.464283756201333e-11	7.464283756201333e-11
-0.05969488372093023	7.630093444498748e-11	7.630093444498748e-11	7.630093444498748e-11	7.630093444498748e-11	7.630093444498748e-11	7.630093444498748e-11	7.630093444498748e-11	7.630093444498748e-11	7.630093444498748e-11	7.630093444498748e-11	7.630093444498748e-11
-0.05963813953488372	7.795293670031397e-11	7.795293670031397e-11	7.795293670031397e-11	7.795293670031397e-11	7.795293670031397e-11	7.795293670031397e-11	7.795293670031397e-11	7.795293670031397e-11	7.795293670031397e-11	7.795293670031397e-11	7.795293670031397e-11
-0.059581395348837204	7.981600945405096e-11	7.981600945405096e-11	7.981600945405096e-11	7.981600945405096e-11	7.981600945405096e-11	7.981600945405096e-11	7.981600945405096e-11	7.981600945405096e-11	7.981600945405096e-11	7.981600945405096e-11	7.981600945405096e-11
-0.059524651162790695	8.194213068375611e-11	8.194213068375611e-11	8.194213068375611e-11	8.194213068375611e-11	8.194213068375611e-11	8.194213068375611e-11	8.194213068375611e-11	8.194213068375611e-11	8.194213068375611e-11	8.194213068375611e-11	8.194213068375611e-11
-0.059467906976744186	8.417490062920802e-11	8.417490062920802e-11	8.417490062920802e-11	8.417490062920802e-11	8.417490062920802e-11	8.417490062920802e-11	8.417490062920802e-11	8.417490062920802e-11	8.417490062920802e-11	8.417490062920802e-11	8.417490062920802e-11
-0.05941116279069767	8.631202340493284e-11	8.631202340493284e-11	8.631202340493284e-11	8.631202340493284e-11	8.631202340493284e-11	8.631202340493284e-11	8.631202340493284e-11	8.631202340493284e-11	8.631202340493284e-11	8.631202340493284e-11	8.631202340493284e-11
-0.05935441860465116	8.833590961708865e-11	8.833590961708865e-11	8.833590961708865e-11	8.833590961708865e-11	8.833590961708865e-11	8.833590961708865e-11	8.833590961708865e-11	8.833590961708865e-11	8.833590961708865e-11	8.833590961708865e-11	8.833590961708865e-11
-0.05929767441860465	9.027757279105317e-11	9.027757279105317e-11	9.027757279105317e-11	9.027757279105317e-11	9.027757279105317e-11	9.027757279105317e-11	9.027757279105317e-11	9.027757279105317e-11	9.027757279105317e-11	9.027757279105317e-11	9.027757279105317e-11
-0.05924093023255814	9.216795492445143e-11	9.216795492445143e-11	9.216795492445143e-11	9.216795492445143e-11	9.216795492445143e-11	9.216795492445143e-11	9.216795492445143e-11	9.216795492445143e-11	9.216795492445143e-11	9.216795492445143e-11	9.216795492445143e-11
-0.05918418604651163	9.42646327962759e-11	9.42646327962759e-11	9.42646327962759e-11	9.42646327962759e-11	9.42646327962759e-11	9.42646327962759e-11	9.42646327962759e-11	9.42646327962759e-11	9.42646327962759e-11	9.42646327962759e-11	9.42646327962759e-11
-0.05912744186046511	9.648928938207432e-11	9.648928938207432e-11	9.648928938207432e-11	9.648928938207432e-11	9.648928938207432e-11	9.648928938207432e-11	9.648928938207432e-11	9.648928938207432e-11	9.648928938207432e-11	9.648928938207432e-11	9.648928938207432e-11
-0.0590706976744186	9.859448773136569e-11	9.859448773136569e-11	9.859448773136569e-11	9.859448773136569e-11	9.859448773136569e-11	9.859448773136569e-11	9.859448773136569e-11	9.859448773136569e-11	9.859448773136569e-11	9.859448773136569e-11	9.859448773136569e-11
-0.059013953488372094	1.0090610923397229e-10	1.0090610923397229e-10	1.0090610923397229e-10	1.0090610923397229e-10	1.0090610923397229e-10	1.0090610923397229e-10	1.0090610923397229e-10	1.0090610923397229e-10	1.0090610923397229e-10	1.0090610923397229e-10	1.0090610923397229e-10
-0.05895720930232558	1.0341103857137148e-10	1.0341103857137148e-10	1.0341103857137148e-10	1.0341103857137148e-10	1.0341103857137148e-10	1.0341103857137148e-10	1.0341103857137148e-10	1.0341103857137148e-10	1.0341103857137148e-10	1.0341103857137148e-10	1.0341103857137148e-10
-0.05890046511627907	1.0597578788543477e-10	1.0597578788543477e-10	1.0597578788543477e-10	1.0597578788543477e-10	1.0597578788543477e-10	1.0597578788543477e-10	1.0597578788543477e-10	1.0597578788543477e-10	1.0597578788543477e-10	1.0597578788543477e-10	1.0597578788543477e-10
-0.05884372093023256	1.0898158897706581e-10	1.0898158897706581e-10	1.0898158897706581e-10	1.0898158897706581e-10	1.0898158897706581e-10	1.0898158897706581e-10	1.0898158897706581e-10	1.0898158897706581e-10	1.0898158897706581e-10	1.0898158897706581e-10	1.0898158897706581e-10
-0.058786976744186044	1.125649973559065e-10	1.125649973559065e-10	1.125649973559065e-10	1.125649973559065e-10	1.125649973559065e-10	1.125649973559065e-10	1.125649973559065e-10	1.125649973559065e-10	1.125649973559065e-10	1.125649973559065e-10	1.125649973559065e-10
-0.058730232558139535	1.1655582893404057e-10	1.1655582893404057e-10	1.1655582893404057e-10	1.1655582893404057e-10	1.1655582893404057e-10	1.1655582893404057e-10	1.1655582893404057e-10	1.1655582893404057e-10	1.1655582893404057e-10	1.1655582893404057e-10	1.1655582893404057e-10
-0.05867348837209302	1.2093974068981347e-10	1.2093974068981347e-10	1.2093974068981347e-10	1.2093974068981347e-10	1.2093974068981347e-10	1.2093974068981347e-10	1.2093974068981347e-10	1.2093974068981347e-10	1.2093974068981347e-10	1.2093974068981347e-10	1.2093974068981347e-10
