-0.06	-4.59853E-09
-0.0595	-4.2241E-09
-0.059	-3.92439E-09
-0.0585	-3.6509E-09
-0.058	-3.37416E-09
-0.0575	-3.09119E-09
-0.057	-2.79647E-09
-0.0565	-2.4954E-09
-0.056	-2.21697E-09
-0.0555	-1.95511E-09
-0.055	-1.71914E-09
-0.0545	-1.52921E-09
-0.054	-1.34589E-09
-0.0535	-1.1521E-09
-0.053	-9.73582E-10
-0.0525	-8.04652E-10
-0.052	-6.4441E-10
-0.0515	-4.93771E-10
-0.051	-3.24587E-10
-0.0505	-1.65118E-10
-0.05	-3.1412E-11
-0.0495	1.04374E-10
-0.049	2.41106E-10
-0.0485	3.60029E-10
-0.048	4.53925E-10
-0.0475	5.49019E-10
-0.047	6.60477E-10
-0.0465	7.67953E-10
-0.046	8.4758E-10
-0.0455	9.17669E-10
-0.045	9.80875E-10
-0.0445	1.00685E-09
-0.044	1.01607E-09
-0.0435	1.05182E-09
-0.043	1.1E-09
-0.0425	1.13963E-09
-0.042	1.17719E-09
-0.0415	1.2202E-09
-0.041	1.26512E-09
-0.0405	1.29717E-09
-0.04	1.31172E-09
-0.0395	1.32272E-09
-0.039	1.33957E-09
-0.0385	1.35903E-09
-0.038	1.38139E-09
-0.0375	1.40144E-09
-0.037	1.41449E-09
-0.0365	1.42325E-09
-0.036	1.43222E-09
-0.0355	1.45227E-09
-0.035	1.48092E-09
-0.0345	1.50345E-09
-0.034	1.51039E-09
-0.0335	1.51462E-09
-0.033	1.52656E-09
-0.0325	1.53636E-09
-0.032	1.5434E-09
-0.0315	1.54924E-09
-0.031	1.54869E-09
-0.0305	1.55125E-09
-0.03	1.55546E-09
-0.0295	1.55452E-09
-0.029	1.55627E-09
-0.0285	1.55434E-09
-0.028	1.55156E-09
-0.0275	1.55583E-09
-0.027	1.55762E-09
-0.0265	1.55468E-09
-0.026	1.54224E-09
-0.0255	1.502E-09
-0.025	1.43424E-09
-0.0245	1.35883E-09
-0.024	1.30025E-09
-0.0235	1.25914E-09
-0.023	1.2163E-09
-0.0225	1.17654E-09
-0.022	1.13863E-09
-0.0215	1.08454E-09
-0.021	1.01181E-09
-0.0205	9.34632E-10
-0.02	8.65884E-10
-0.0195	8.08549E-10
-0.019	7.6002E-10
-0.0185	7.05672E-10
-0.018	6.43045E-10
-0.0175	5.77546E-10
-0.017	5.04476E-10
-0.0165	4.26126E-10
-0.016	3.58317E-10
-0.0155	3.14696E-10
-0.015	2.8323E-10
-0.0145	2.57522E-10
-0.014	2.39698E-10
-0.0135	2.21756E-10
-0.013	1.95821E-10
-0.0125	1.58101E-10
-0.012	1.2398E-10
-0.0115	1.13719E-10
