-0.029992	2.81E-10
-0.029976	2.76E-10
-0.02996	2.82E-10
-0.029944	3.05E-10
-0.029929	3.08E-10
-0.029913	2.83E-10
-0.029897	2.66E-10
-0.029881	2.54E-10
-0.029865	2.49E-10
-0.029849	2.78E-10
-0.029833	3.08E-10
-0.029817	3.46E-10
-0.029802	3.71E-10
-0.029786	3.72E-10
-0.02977	3.48E-10
-0.029754	3.09E-10
-0.029738	3E-10
-0.029722	3.02E-10
-0.029706	2.75E-10
-0.02969	2.43E-10
-0.029675	2.21E-10
-0.029659	2.15E-10
-0.029643	2.15E-10
-0.029627	2.26E-10
-0.029611	2.25E-10
-0.029595	2.13E-10
-0.029579	2.21E-10
-0.029563	2.43E-10
-0.029548	2.76E-10
-0.029532	3.12E-10
-0.029516	3.28E-10
-0.0295	3.19E-10
-0.029484	3.08E-10
-0.029468	2.83E-10
-0.029452	2.69E-10
-0.029437	2.64E-10
-0.029421	2.65E-10
-0.029405	2.74E-10
-0.029389	2.65E-10
-0.029373	2.33E-10
-0.029357	2.08E-10
-0.029341	2.08E-10
-0.029325	2.21E-10
-0.02931	2.15E-10
-0.029294	2.13E-10
-0.029278	2.07E-10
-0.029262	1.96E-10
-0.029246	2.01E-10
-0.02923	2.25E-10
-0.029214	2.51E-10
-0.029198	2.77E-10
-0.029183	2.88E-10
-0.029167	2.84E-10
-0.029151	2.73E-10
-0.029135	2.73E-10
-0.029119	2.65E-10
-0.029103	2.4E-10
-0.029087	2.23E-10
-0.029071	2.13E-10
-0.029056	1.98E-10
-0.02904	1.81E-10
-0.029024	1.59E-10
-0.029008	1.42E-10
-0.028992	1.3E-10
-0.028976	1.29E-10
-0.02896	1.45E-10
-0.028944	1.76E-10
-0.028929	1.94E-10
-0.028913	1.96E-10
-0.028897	1.93E-10
-0.028881	1.78E-10
-0.028865	1.6E-10
-0.028849	1.49E-10
-0.028833	1.36E-10
-0.028817	1.39E-10
-0.028802	1.28E-10
-0.028786	1.21E-10
-0.02877	1.24E-10
-0.028754	1.19E-10
-0.028738	1.15E-10
-0.028722	9.9E-11
-0.028706	7.1E-11
-0.02869	5.6E-11
-0.028675	5.1E-11
-0.028659	7.3E-11
-0.028643	9.6E-11
-0.028627	1.02E-10
-0.028611	1.07E-10
-0.028595	1.01E-10
-0.028579	9.8E-11
-0.028563	1.12E-10
-0.028548	1.18E-10
-0.028532	1.13E-10
-0.028516	1.1E-10
-0.0285	1.15E-10
-0.028484	1.24E-10
-0.028468	1.17E-10
-0.028452	1.14E-10
-0.028437	1.19E-10
-0.028421	1.27E-10
-0.028405	1.31E-10
-0.028389	1.3E-10
-0.028373	1.16E-10
-0.028357	1.12E-10
-0.028341	1.05E-10
-0.028325	1.03E-10
-0.02831	9.7E-11
-0.028294	8.5E-11
-0.028278	7.4E-11
-0.028262	8.4E-11
-0.028246	1.04E-10
-0.02823	1.18E-10
-0.028214	1.22E-10
-0.028198	1.21E-10
-0.028183	1.17E-10
-0.028167	1.07E-10
-0.028151	8.4E-11
-0.028135	7.7E-11
-0.028119	8.4E-11
-0.028103	8.7E-11
-0.028087	8.3E-11
-0.028071	5.9E-11
-0.028056	4.1E-11
-0.02804	3.5E-11
-0.028024	2E-11
-0.028008	9E-12
-0.027992	4E-12
-0.027976	1E-11
-0.02796	6E-12
-0.027944	8E-12
-0.027929	1.6E-11
-0.027913	1.3E-11
-0.027897	1E-11
-0.027881	1.6E-11
-0.027865	2.9E-11
-0.027849	4E-11
-0.027833	3.3E-11
-0.027817	3.5E-11
-0.027802	3.1E-11
-0.027786	2.1E-11
-0.02777	1.8E-11
-0.027754	1.7E-11
-0.027738	2.4E-11
-0.027722	2.5E-11
-0.027706	2.3E-11
-0.02769	1.9E-11
-0.027675	2E-12
-0.027659	4E-12
-0.027643	8E-12
-0.027627	1.9E-11
-0.027611	3.9E-11
-0.027595	6.2E-11
-0.027579	8.3E-11
-0.027563	9.6E-11
-0.027548	9.5E-11
-0.027532	9.4E-11
-0.027516	9E-11
-0.0275	8.3E-11
-0.027484	6.5E-11
-0.027468	5.8E-11
-0.027452	6E-11
-0.027437	5.9E-11
-0.027421	5.6E-11
-0.027405	4.2E-11
-0.027389	2.5E-11
-0.027373	1.5E-11
-0.027357	1.2E-11
-0.027341	3E-12
-0.027325	-9E-12
-0.02731	-1.9E-11
-0.027294	-8E-12
-0.027278	5E-12
-0.027262	1.9E-11
-0.027246	3.6E-11
-0.02723	4E-11
-0.027214	3.4E-11
-0.027198	2.7E-11
-0.027183	1.4E-11
-0.027167	5E-12
-0.027151	2E-12
-0.027135	0
-0.027119	-9E-12
-0.027103	-2E-11
-0.027087	-3.3E-11
-0.027071	-4.9E-11
-0.027056	-3.8E-11
-0.02704	-2.5E-11
-0.027024	-2.3E-11
-0.027008	-2.5E-11
-0.026992	-4.5E-11
-0.026976	-5.2E-11
-0.02696	-5.4E-11
-0.026944	-5.8E-11
-0.026929	-6.9E-11
-0.026913	-8.6E-11
-0.026897	-1E-10
-0.026881	-1.16E-10
-0.026865	-1.23E-10
-0.026849	-1.11E-10
-0.026833	-1.06E-10
-0.026817	-9.2E-11
-0.026802	-6.5E-11
-0.026786	-3.7E-11
-0.02677	-2.8E-11
-0.026754	-4.2E-11
-0.026738	-6.3E-11
-0.026722	-7.4E-11
-0.026706	-8.1E-11
-0.02669	-8.9E-11
-0.026675	-9.9E-11
-0.026659	-9.3E-11
-0.026643	-9.7E-11
-0.026627	-1.01E-10
-0.026611	-1.06E-10
-0.026595	-1.03E-10
-0.026579	-9.6E-11
-0.026563	-9E-11
-0.026548	-8.3E-11
-0.026532	-7.3E-11
-0.026516	-7.2E-11
-0.0265	-6.5E-11
-0.026484	-6.1E-11
-0.026468	-5.4E-11
-0.026452	-5E-11
-0.026437	-5.6E-11
-0.026421	-5.8E-11
-0.026405	-5.5E-11
-0.026389	-5.1E-11
-0.026373	-4.2E-11
-0.026357	-3.4E-11
-0.026341	-3.4E-11
-0.026325	-3.7E-11
-0.02631	-5.8E-11
-0.026294	-7E-11
-0.026278	-6.9E-11
-0.026262	-6.2E-11
-0.026246	-5.4E-11
-0.02623	-6E-11
-0.026214	-7.1E-11
-0.026198	-6.4E-11
-0.026183	-5.6E-11
-0.026167	-6E-11
-0.026151	-6.4E-11
-0.026135	-5.7E-11
-0.026119	-5.9E-11
-0.026103	-5.2E-11
-0.026087	-4.9E-11
-0.026071	-5.3E-11
-0.026056	-6.2E-11
-0.02604	-8.3E-11
-0.026024	-9.4E-11
-0.026008	-8E-11
-0.025992	-7.1E-11
-0.025976	-6.3E-11
-0.02596	-7.4E-11
-0.025944	-8.6E-11
-0.025929	-8.3E-11
-0.025913	-8E-11
-0.025897	-8.5E-11
-0.025881	-9.7E-11
-0.025865	-1.06E-10
-0.025849	-1.02E-10
-0.025833	-1.11E-10
-0.025817	-1.23E-10
-0.025802	-1.13E-10
-0.025786	-9.4E-11
-0.02577	-7.7E-11
-0.025754	-7.8E-11
-0.025738	-9E-11
-0.025722	-1.09E-10
-0.025706	-1.3E-10
-0.02569	-1.35E-10
-0.025675	-1.36E-10
-0.025659	-1.28E-10
-0.025643	-1.19E-10
-0.025627	-1.05E-10
-0.025611	-9.7E-11
-0.025595	-9.8E-11
-0.025579	-9.8E-11
-0.025563	-9.4E-11
-0.025548	-9E-11
-0.025532	-7.8E-11
-0.025516	-6.7E-11
-0.0255	-5.1E-11
-0.025484	-4.1E-11
-0.025468	-3.3E-11
-0.025452	-2.7E-11
-0.025437	-2.9E-11
-0.025421	-3.6E-11
-0.025405	-4.7E-11
-0.025389	-6.4E-11
-0.025373	-8.1E-11
-0.025357	-1.04E-10
-0.025341	-1.23E-10
-0.025325	-1.38E-10
-0.02531	-1.46E-10
-0.025294	-1.5E-10
-0.025278	-1.51E-10
-0.025262	-1.5E-10
-0.025246	-1.38E-10
-0.02523	-1.26E-10
-0.025214	-1.12E-10
-0.025198	-1.03E-10
-0.025183	-1.04E-10
-0.025167	-1.06E-10
-0.025151	-1.21E-10
-0.025135	-1.38E-10
-0.025119	-1.65E-10
-0.025103	-1.9E-10
-0.025087	-2.06E-10
-0.025071	-2.19E-10
-0.025056	-2.26E-10
-0.02504	-2.33E-10
-0.025024	-2.46E-10
-0.025008	-2.56E-10
-0.024992	-2.64E-10
-0.024976	-2.57E-10
-0.02496	-2.48E-10
-0.024944	-2.35E-10
-0.024929	-2.14E-10
-0.024913	-2.07E-10
-0.024897	-1.66E-10
-0.024881	-1.92E-10
-0.024865	-1.84E-10
-0.024849	-2.25E-10
-0.024833	-2.07E-10
-0.024817	-2.3E-10
-0.024802	-2.16E-10
-0.024786	-2.4E-10
-0.02477	-2.02E-10
-0.024754	-2.12E-10
-0.024738	-1.94E-10
-0.024722	-1.99E-10
-0.024706	-2.2E-10
-0.02469	-2.03E-10
-0.024675	-2.32E-10
-0.024659	-1.98E-10
-0.024643	-2.08E-10
-0.024627	-1.88E-10
-0.024611	-2.11E-10
-0.024595	-1.77E-10
-0.024579	-1.94E-10
-0.024563	-1.82E-10
-0.024548	-2.15E-10
-0.024532	-1.92E-10
-0.024516	-2.18E-10
-0.0245	-2.15E-10
-0.024484	-2.19E-10
-0.024468	-2.36E-10
-0.024452	-2.14E-10
-0.024437	-2.34E-10
-0.024421	-1.92E-10
-0.024405	-2.01E-10
-0.024389	-1.83E-10
-0.024373	-2.12E-10
-0.024357	-1.81E-10
-0.024341	-1.87E-10
-0.024325	-1.63E-10
-0.02431	-1.61E-10
-0.024294	-1.75E-10
-0.024278	-1.64E-10
-0.024262	-2.02E-10
-0.024246	-1.85E-10
-0.02423	-2.09E-10
-0.024214	-1.96E-10
-0.024198	-2.29E-10
-0.024183	-2.04E-10
-0.024167	-2.23E-10
-0.024151	-2.06E-10
-0.024135	-2.31E-10
-0.024119	-1.96E-10
-0.024103	-2.06E-10
-0.024087	-1.88E-10
-0.024071	-1.83E-10
-0.024056	-1.94E-10
-0.02404	-1.83E-10
-0.024024	-2.23E-10
-0.024008	-2.01E-10
-0.023992	-2.2E-10
-0.023976	-2.06E-10
-0.02396	-2.39E-10
-0.023944	-2.09E-10
-0.023929	-2.19E-10
-0.023913	-1.96E-10
-0.023897	-1.87E-10
-0.023881	-1.96E-10
-0.023865	-1.79E-10
-0.023849	-2.09E-10
-0.023833	-1.84E-10
-0.023817	-2.04E-10
-0.023802	-1.94E-10
-0.023786	-2.26E-10
-0.02377	-1.98E-10
-0.023754	-2.16E-10
-0.023738	-2.01E-10
-0.023722	-2.04E-10
-0.023706	-2.26E-10
-0.02369	-2.16E-10
-0.023675	-2.44E-10
-0.023659	-2.06E-10
-0.023643	-2.1E-10
-0.023627	-1.8E-10
-0.023611	-1.92E-10
-0.023595	-1.56E-10
-0.023579	-1.7E-10
-0.023563	-1.55E-10
-0.023548	-1.83E-10
-0.023532	-1.54E-10
-0.023516	-1.71E-10
-0.0235	-1.64E-10
-0.023484	-1.72E-10
-0.023468	-1.99E-10
-0.023452	-1.96E-10
-0.023437	-2.35E-10
-0.023421	-2.12E-10
-0.023405	-2.3E-10
-0.023389	-2.2E-10
-0.023373	-2.52E-10
-0.023357	-2.16E-10
-0.023341	-2.14E-10
-0.023325	-1.85E-10
-0.02331	-1.74E-10
-0.023294	-1.73E-10
-0.023278	-1.44E-10
-0.023262	-1.62E-10
-0.023246	-1.3E-10
-0.02323	-1.45E-10
-0.023214	-1.33E-10
-0.023198	-1.73E-10
-0.023183	-1.54E-10
-0.023167	-1.7E-10
-0.023151	-1.48E-10
-0.023135	-1.68E-10
-0.023119	-1.32E-10
