0	-0.01	-0.009000000000000001	-0.008	-0.007	-0.006	-0.005	-0.004	-0.003	-0.002	-0.0009999999999999992	0.0	0.0009999999999999992	0.002	0.003000000000000001	0.004	0.004999999999999999	0.006	0.007000000000000001	0.008000000000000002	0.009	0.01
-0.029992	2.112893443949125e-10	2.5023045825512035e-10	3.183638395859986e-10	3.288718034498077e-10	2.442374149639088e-10	2.2057600564314116e-10	2.163078460101367e-10	1.7358546470775908e-10	2.5057840295303e-10	3.120407534983344e-10	3.6786525257739013e-10	4.2132437380642304e-10	4.850264998208969e-10	4.4473355234141834e-10	4.210348970395981e-10	3.489394128902096e-10	2.3992665910363284e-10	1.924457853137864e-10	1.9425691624789594e-10	1.8404483495911295e-10	1.0329912109284771e-10
-0.02997612701772956	2.0628934439491247e-10	2.452304582551203e-10	3.1336383958599857e-10	3.238718034498077e-10	2.3923741496390877e-10	2.1557600564314113e-10	2.1130784601013666e-10	1.6858546470775905e-10	2.4557840295303e-10	3.070407534983344e-10	3.628652525773901e-10	4.1632437380642306e-10	4.80026499820897e-10	4.3973355234141825e-10	4.16034897039598e-10	3.4393941289020955e-10	2.349266591036328e-10	1.8744578531378636e-10	1.892569162478959e-10	1.7904483495911292e-10	9.829912109284768e-11
-0.029960254035459117	2.122893443949125e-10	2.5123045825512035e-10	3.193638395859986e-10	3.298718034498077e-10	2.452374149639088e-10	2.2157600564314116e-10	2.173078460101367e-10	1.7458546470775908e-10	2.5157840295303e-10	3.130407534983344e-10	3.688652525773901e-10	4.2232437380642304e-10	4.860264998208969e-10	4.4573355234141834e-10	4.220348970395981e-10	3.499394128902096e-10	2.4092665910363284e-10	1.934457853137864e-10	1.9525691624789593e-10	1.8504483495911295e-10	1.0429912109284771e-10
-0.029944381053188675	2.3528934439491247e-10	2.742304582551203e-10	3.4236383958599857e-10	3.528718034498077e-10	2.682374149639088e-10	2.4457600564314113e-10	2.4030784601013666e-10	1.9758546470775905e-10	2.7457840295303e-10	3.360407534983344e-10	3.918652525773901e-10	4.4532437380642306e-10	5.09026499820897e-10	4.687335523414183e-10	4.45034897039598e-10	3.7293941289020956e-10	2.639266591036328e-10	2.1644578531378637e-10	2.182569162478959e-10	2.0804483495911292e-10	1.2729912109284768e-10
-0.029928508070918233	2.382893443949125e-10	2.7723045825512036e-10	3.453638395859986e-10	3.558718034498077e-10	2.712374149639088e-10	2.4757600564314117e-10	2.433078460101367e-10	2.005854647077591e-10	2.7757840295303e-10	3.390407534983344e-10	3.9486525257739014e-10	4.4832437380642305e-10	5.12026499820897e-10	4.717335523414183e-10	4.480348970395981e-10	3.759394128902096e-10	2.6692665910363285e-10	2.194457853137864e-10	2.2125691624789595e-10	2.1104483495911296e-10	1.3029912109284772e-10
-0.02991263508864779	2.132893443949125e-10	2.5223045825512035e-10	3.203638395859986e-10	3.308718034498077e-10	2.462374149639088e-10	2.2257600564314116e-10	2.183078460101367e-10	1.7558546470775908e-10	2.5257840295303e-10	3.140407534983344e-10	3.698652525773901e-10	4.2332437380642303e-10	4.870264998208969e-10	4.4673355234141833e-10	4.230348970395981e-10	3.509394128902096e-10	2.4192665910363283e-10	1.944457853137864e-10	1.9625691624789593e-10	1.8604483495911294e-10	1.052991210928477e-10
-0.029896762106377348	1.962893443949125e-10	2.3523045825512035e-10	3.033638395859986e-10	3.1387180344980775e-10	2.292374149639088e-10	2.0557600564314116e-10	2.013078460101367e-10	1.5858546470775908e-10	2.3557840295303e-10	2.9704075349833445e-10	3.5286525257739013e-10	4.063243738064231e-10	4.70026499820897e-10	4.297335523414183e-10	4.0603489703959804e-10	3.339394128902096e-10	2.2492665910363284e-10	1.774457853137864e-10	1.7925691624789594e-10	1.6904483495911295e-10	8.829912109284771e-11
-0.02988088912410691	1.842893443949125e-10	2.2323045825512032e-10	2.913638395859986e-10	3.018718034498077e-10	2.172374149639088e-10	1.9357600564314115e-10	1.8930784601013669e-10	1.4658546470775907e-10	2.2357840295303e-10	2.850407534983344e-10	3.408652525773901e-10	3.9432437380642303e-10	4.5802649982089693e-10	4.1773355234141833e-10	3.940348970395981e-10	3.219394128902096e-10	2.1292665910363283e-10	1.654457853137864e-10	1.6725691624789593e-10	1.5704483495911294e-10	7.62991210928477e-11
-0.029865016141836467	1.792893443949125e-10	2.1823045825512034e-10	2.863638395859986e-10	2.968718034498077e-10	2.1223741496390881e-10	1.8857600564314117e-10	1.843078460101367e-10	1.415854647077591e-10	2.1857840295303002e-10	2.800407534983344e-10	3.3586525257739013e-10	3.8932437380642305e-10	4.5302649982089695e-10	4.1273355234141835e-10	3.890348970395981e-10	3.169394128902096e-10	2.0792665910363285e-10	1.604457853137864e-10	1.6225691624789594e-10	1.5204483495911296e-10	7.129912109284772e-11
-0.029849143159566025	2.082893443949125e-10	2.4723045825512036e-10	3.153638395859986e-10	3.258718034498077e-10	2.412374149639088e-10	2.1757600564314117e-10	2.133078460101367e-10	1.705854647077591e-10	2.4757840295303e-10	3.090407534983344e-10	3.6486525257739014e-10	4.1832437380642305e-10	4.82026499820897e-10	4.4173355234141835e-10	4.180348970395981e-10	3.459394128902096e-10	2.3692665910363285e-10	1.894457853137864e-10	1.9125691624789595e-10	1.8104483495911296e-10	1.0029912109284772e-10
-0.029833270177295583	2.382893443949125e-10	2.7723045825512036e-10	3.453638395859986e-10	3.558718034498077e-10	2.712374149639088e-10	2.4757600564314117e-10	2.433078460101367e-10	2.005854647077591e-10	2.7757840295303e-10	3.390407534983344e-10	3.9486525257739014e-10	4.4832437380642305e-10	5.12026499820897e-10	4.717335523414183e-10	4.480348970395981e-10	3.759394128902096e-10	2.6692665910363285e-10	2.194457853137864e-10	2.2125691624789595e-10	2.1104483495911296e-10	1.3029912109284772e-10
